Sample, clk, data
77750517, 1, 0
77750580, 0, 1
77750634, 1, 1
77750696, 0, 0
77750750, 1, 0
77750814, 0, 0
77750868, 1, 0
77750931, 0, 0
77750986, 1, 0
77751049, 0, 0
77751050, 0, 1
77751179, 1, 1
77751241, 0, 1
77751296, 1, 1
77751358, 0, 1
77751412, 1, 1
77751474, 0, 1
77751529, 1, 1
77751591, 0, 1
77751645, 1, 1
77751707, 0, 1
77751761, 1, 1
77751823, 0, 1
77751878, 1, 1
77751939, 0, 1
77751994, 1, 1
77752056, 0, 1
77752186, 1, 1
77752248, 0, 1
77752302, 1, 1
77752364, 0, 1
77752418, 1, 1
77752480, 0, 1
77752534, 1, 1
77752596, 0, 1
77752651, 1, 1
77752713, 0, 1
77752767, 1, 1
77752829, 0, 1
77752883, 1, 1
77752945, 0, 1
77752999, 1, 1
77753061, 0, 1
77753191, 1, 1
77753253, 0, 1
77753308, 1, 1
77753369, 0, 1
77753424, 1, 1
77753486, 0, 1
77753540, 1, 1
77753602, 0, 1
77753656, 1, 1
77753718, 0, 1
77753773, 1, 1
77753835, 0, 1
77753889, 1, 1
77753951, 0, 1
77754005, 1, 1
77754067, 0, 1
77754197, 1, 1
77754259, 0, 1
77754313, 1, 1
77754375, 0, 1
77754430, 1, 1
77754491, 0, 1
77754546, 1, 1
77754608, 0, 1
77754662, 1, 1
77754724, 0, 1
77754778, 1, 1
77754840, 0, 1
77754895, 1, 1
77754957, 0, 1
77755011, 1, 1
77755073, 0, 1
77755203, 1, 1
77755265, 0, 1
77755320, 1, 1
77755382, 0, 1
77755436, 1, 1
77755498, 0, 1
77755553, 1, 1
77755615, 0, 1
77755669, 1, 1
77755731, 0, 1
77755785, 1, 1
77755847, 0, 1
77755902, 1, 1
77755963, 0, 1
77756018, 1, 1
77756080, 0, 1
77756210, 1, 1
77756272, 0, 1
77756326, 1, 1
77756388, 0, 1
77756442, 1, 1
77756504, 0, 1
77756558, 1, 1
77756620, 0, 1
77756675, 1, 1
77756737, 0, 1
77756791, 1, 1
77756853, 0, 1
77756908, 1, 1
77756969, 0, 1
77757023, 1, 1
77757085, 0, 1
77757216, 1, 1
77757278, 0, 1
77757332, 1, 1
77757394, 0, 1
77757448, 1, 1
77757510, 0, 1
77757564, 1, 1
77757626, 0, 1
77757681, 1, 1
77757742, 0, 1
77757797, 1, 1
77757859, 0, 1
77757913, 1, 1
77757975, 0, 1
77758029, 1, 1
77758091, 0, 1
77758221, 1, 1
77758283, 0, 1
77758338, 1, 1
77758400, 0, 1
77758454, 1, 1
77758516, 0, 1
77758571, 1, 1
77758633, 0, 1
77758687, 1, 1
77758749, 0, 1
77758804, 1, 1
77758866, 0, 1
77758920, 1, 1
77758982, 0, 1
77759037, 1, 1
77759098, 0, 1
77759229, 1, 1
77759290, 0, 1
77759345, 1, 1
77759407, 0, 1
77759461, 1, 1
77759523, 0, 1
77759577, 1, 1
77759639, 0, 1
77759694, 1, 1
77759756, 0, 1
77759810, 1, 1
77759872, 0, 1
77759927, 1, 1
77759988, 0, 1
77760043, 1, 1
77760105, 0, 1
77760235, 1, 1
77760297, 0, 1
77760351, 1, 1
77760413, 0, 1
77760467, 1, 1
77760529, 0, 1
77760584, 1, 1
77760646, 0, 1
77760700, 1, 1
77760762, 0, 1
77760816, 1, 1
77760878, 0, 1
77760932, 1, 1
77760994, 0, 1
77761049, 1, 1
77761111, 0, 1
77761241, 1, 1
77761302, 0, 1
77761357, 1, 1
77761419, 0, 1
77761473, 1, 1
77761535, 0, 1
77761589, 1, 1
77761651, 0, 1
77761706, 1, 1
77761768, 0, 1
77761823, 1, 1
77761884, 0, 1
77761939, 1, 1
77762001, 0, 1
77762055, 1, 1
77762117, 0, 1
77762247, 1, 1
77762309, 0, 1
77762363, 1, 1
77762425, 0, 1
77762479, 1, 1
77762541, 0, 1
77762596, 1, 1
77762658, 0, 1
77762712, 1, 1
77762774, 0, 1
77762828, 1, 1
77762890, 0, 1
77762945, 1, 1
77763007, 0, 1
77763061, 1, 1
77763123, 0, 1
77763253, 1, 1
77763315, 0, 1
77763369, 1, 1
77763431, 0, 1
77763486, 1, 1
77763547, 0, 1
77763602, 1, 1
77763664, 0, 1
77763719, 1, 1
77763781, 0, 1
77763835, 1, 1
77763897, 0, 1
77763951, 1, 1
77764013, 0, 1
77764068, 1, 1
77764129, 0, 1
77764130, 0, 0
77764259, 1, 0
77764323, 0, 1
77764377, 1, 1
77764439, 0, 1
77764440, 0, 0
77764494, 1, 0
77764557, 0, 0
77764611, 1, 0
77764675, 0, 1
77764729, 1, 1
77764791, 0, 0
77764845, 1, 0
77764908, 0, 0
77764909, 0, 1
77764963, 1, 1
77765025, 0, 1
77765079, 1, 1
77765141, 0, 1
77765142, 0, 0
77765271, 1, 0
77765335, 0, 1
77765389, 1, 1
77765451, 0, 1
77765505, 1, 1
77765567, 0, 1
77765568, 0, 0
77765622, 1, 0
77765685, 0, 1
77765739, 1, 1
77765801, 0, 1
77765856, 1, 1
77765918, 0, 1
77765972, 1, 1
77766034, 0, 1
77766035, 0, 0
77766089, 1, 0
77766152, 0, 0
77766282, 1, 0
77766345, 0, 0
77766400, 1, 0
77766463, 0, 0
77766517, 1, 0
77766580, 0, 0
77766634, 1, 0
77766697, 0, 0
77766752, 1, 0
77766815, 0, 0
77766869, 1, 0
77766933, 0, 0
77766987, 1, 0
77767050, 0, 0
77767105, 1, 0
77767168, 0, 0
77767298, 1, 0
77767361, 0, 0
77767415, 1, 0
77767479, 0, 0
77767533, 1, 0
77767596, 0, 0
77767651, 1, 0
77767714, 0, 0
77767768, 1, 0
77767831, 0, 0
77767886, 1, 0
77767949, 0, 0
77768003, 1, 0
77768066, 0, 0
77768121, 1, 0
77768184, 0, 0
77768314, 1, 0
77768377, 0, 0
77768432, 1, 0
77768495, 0, 0
77768496, 0, 1
77768549, 1, 1
77768611, 0, 1
77768612, 0, 0
77768666, 1, 0
77768729, 0, 0
77768783, 1, 0
77768847, 0, 0
77768901, 1, 0
77768964, 0, 0
77769019, 1, 0
77769082, 0, 0
77769137, 1, 0
77769200, 0, 0
77769330, 1, 0
77769393, 0, 0
77769447, 1, 0
77769510, 0, 0
77769565, 1, 0
77769628, 0, 0
77769682, 1, 0
77769746, 0, 0
77769800, 1, 0
77769864, 0, 0
77769918, 1, 0
77769981, 0, 0
77770036, 1, 0
77770099, 0, 0
77770153, 1, 0
77770217, 0, 1
77770347, 1, 1
77770408, 0, 1
77770463, 1, 1
77770525, 0, 1
77770579, 1, 1
77770641, 0, 1
77770695, 1, 1
77770757, 0, 1
77770812, 1, 1
77770874, 0, 1
77770928, 1, 1
77770990, 0, 1
77771044, 1, 1
77771106, 0, 1
77771160, 1, 1
77771222, 0, 1
77771352, 1, 1
77771414, 0, 1
77771469, 1, 1
77771531, 0, 1
77771586, 1, 1
77771647, 0, 1
77771702, 1, 1
77771763, 0, 1
77771817, 1, 1
77771879, 0, 1
77771934, 1, 1
77771996, 0, 1
77772050, 1, 1
77772112, 0, 1
77772166, 1, 1
77772228, 0, 1
77772358, 1, 1
77772420, 0, 1
77772475, 1, 1
77772536, 0, 1
77772591, 1, 1
77772652, 0, 1
77772707, 1, 1
77772769, 0, 1
77772824, 1, 1
77772886, 0, 1
77772940, 1, 1
77773002, 0, 1
77773056, 1, 1
77773118, 0, 1
77773172, 1, 1
77773234, 0, 1
77773364, 1, 1
77773426, 0, 1
77773480, 1, 1
77773542, 0, 1
77773597, 1, 1
77773659, 0, 1
77773713, 1, 1
77773775, 0, 1
77773830, 1, 1
77773891, 0, 1
77773946, 1, 1
77774008, 0, 1
77774062, 1, 1
77774124, 0, 1
77774178, 1, 1
77774240, 0, 1
77774371, 1, 1
77774433, 0, 1
77774487, 1, 1
77774549, 0, 1
77774604, 1, 1
77774666, 0, 1
77774720, 1, 1
77774782, 0, 1
77774837, 1, 1
77774899, 0, 1
77774953, 1, 1
77775015, 0, 1
77775069, 1, 1
77775131, 0, 1
77775186, 1, 1
77775248, 0, 1
77775378, 1, 1
77775440, 0, 1
77775494, 1, 1
77775556, 0, 1
77775611, 1, 1
77775672, 0, 1
77775727, 1, 1
77775789, 0, 0
77775844, 1, 0
77775907, 0, 0
77775961, 1, 0
77776024, 0, 0
77776079, 1, 0
77776142, 0, 0
77776196, 1, 0
77776260, 0, 1
77776390, 1, 1
77776452, 0, 1
77776506, 1, 1
77776568, 0, 1
77776623, 1, 1
77776685, 0, 1
77776739, 1, 1
77776801, 0, 1
77776855, 1, 1
77776917, 0, 1
77776971, 1, 1
77777033, 0, 1
77777088, 1, 1
77777150, 0, 1
77777204, 1, 1
77777266, 0, 1
77777396, 1, 1
77777458, 0, 1
77777513, 1, 1
77777575, 0, 1
77777629, 1, 1
77777691, 0, 1
77777745, 1, 1
77777807, 0, 1
77777861, 1, 1
77777923, 0, 1
77777978, 1, 1
77778040, 0, 1
77778094, 1, 1
77778156, 0, 1
77778211, 1, 1
77778273, 0, 1
77778403, 1, 1
77778465, 0, 1
77778519, 1, 1
77778581, 0, 1
77778636, 1, 1
77778698, 0, 1
77778752, 1, 1
77778814, 0, 1
77778868, 1, 1
77778930, 0, 1
77778985, 1, 1
77779046, 0, 1
77779101, 1, 1
77779163, 0, 1
77779217, 1, 1
77779279, 0, 1
77779409, 1, 1
77779471, 0, 1
77779525, 1, 1
77779587, 0, 1
77779641, 1, 1
77779703, 0, 1
77779758, 1, 1
77779820, 0, 1
77779874, 1, 1
77779936, 0, 1
77779990, 1, 1
77780052, 0, 1
77780107, 1, 1
77780168, 0, 1
77780223, 1, 1
77780285, 0, 1
77780415, 1, 1
77780477, 0, 1
77780532, 1, 1
77780593, 0, 1
77780648, 1, 1
77780710, 0, 1
77780764, 1, 1
77780826, 0, 1
77780880, 1, 1
77780942, 0, 1
77780997, 1, 1
77781059, 0, 1
77781113, 1, 1
77781175, 0, 1
77781229, 1, 1
77781291, 0, 1
77781421, 1, 1
77781483, 0, 1
77781537, 1, 1
77781599, 0, 1
77781654, 1, 1
77781716, 0, 1
77781770, 1, 1
77781832, 0, 1
77781887, 1, 1
77781949, 0, 1
77782003, 1, 1
77782065, 0, 1
77782119, 1, 1
77782181, 0, 1
77782235, 1, 1
77782297, 0, 1
77782428, 1, 1
77782490, 0, 1
77782544, 1, 1
77782606, 0, 1
77782661, 1, 1
77782723, 0, 1
77782777, 1, 1
77782839, 0, 1
77782894, 1, 1
77782956, 0, 1
77783010, 1, 1
77783072, 0, 1
77783126, 1, 1
77783188, 0, 1
77783243, 1, 1
77783304, 0, 1
77783435, 1, 1
77783497, 0, 1
77783551, 1, 1
77783613, 0, 1
77783668, 1, 1
77783729, 0, 1
77783784, 1, 1
77783846, 0, 1
77783900, 1, 1
77783962, 0, 1
77784016, 1, 1
77784078, 0, 1
77784133, 1, 1
77784194, 0, 1
77784249, 1, 1
77784311, 0, 1
77784441, 1, 1
77784503, 0, 1
77784558, 1, 1
77784619, 0, 1
77784674, 1, 1
77784736, 0, 1
77784791, 1, 1
77784852, 0, 1
77784907, 1, 1
77784968, 0, 1
77785023, 1, 1
77785085, 0, 1
77785139, 1, 1
77785201, 0, 1
77785255, 1, 1
77785317, 0, 1
77785447, 1, 1
77785509, 0, 1
77785564, 1, 1
77785626, 0, 1
77785680, 1, 1
77785742, 0, 1
77785796, 1, 1
77785858, 0, 1
77785913, 1, 1
77785975, 0, 1
77786030, 1, 1
77786091, 0, 1
77786146, 1, 1
77786207, 0, 1
77786262, 1, 1
77786324, 0, 1
77786454, 1, 1
77786515, 0, 1
77786570, 1, 1
77786632, 0, 1
77786686, 1, 1
77786748, 0, 1
77786802, 1, 1
77786864, 0, 1
77786919, 1, 1
77786981, 0, 1
77787035, 1, 1
77787097, 0, 1
77787152, 1, 1
77787214, 0, 1
77787268, 1, 1
77787330, 0, 1
77787460, 1, 1
77787522, 0, 1
77787576, 1, 1
77787638, 0, 1
77787693, 1, 1
77787755, 0, 1
77787809, 1, 1
77787871, 0, 1
77787925, 1, 1
77787987, 0, 1
77788042, 1, 1
77788104, 0, 1
77788158, 1, 1
77788220, 0, 1
77788274, 1, 1
77788336, 0, 1
77788466, 1, 1
77788528, 0, 1
77788582, 1, 1
77788644, 0, 1
77788699, 1, 1
77788761, 0, 1
77788815, 1, 1
77788877, 0, 1
77788932, 1, 1
77788994, 0, 1
77789048, 1, 1
77789110, 0, 1
77789164, 1, 1
77789226, 0, 1
77789281, 1, 1
77789342, 0, 1
77789472, 1, 1
77789534, 0, 1
77789589, 1, 1
77789651, 0, 1
77789705, 1, 1
77789767, 0, 1
77789822, 1, 1
77789884, 0, 1
77789938, 1, 1
77790000, 0, 1
77790054, 1, 1
77790116, 0, 1
77790171, 1, 1
77790232, 0, 1
77790287, 1, 1
77790349, 0, 1
77790479, 1, 1
77790541, 0, 1
77790596, 1, 1
77790658, 0, 1
77790712, 1, 1
77790774, 0, 1
77790829, 1, 1
77790891, 0, 1
77790945, 1, 1
77791007, 0, 1
77791062, 1, 1
77791123, 0, 1
77791178, 1, 1
77791240, 0, 1
77791294, 1, 1
77791356, 0, 0
77791486, 1, 0
77791550, 0, 0
77791604, 1, 0
77791667, 0, 0
77791721, 1, 0
77791785, 0, 0
77791839, 1, 0
77791902, 0, 0
77791956, 1, 0
77792020, 0, 0
77792074, 1, 0
77792137, 0, 0
77792192, 1, 0
77792255, 0, 0
77792310, 1, 0
77792373, 0, 1
77792503, 1, 1
77792565, 0, 1
77792619, 1, 1
77792681, 0, 1
77792736, 1, 1
77792798, 0, 1
77792852, 1, 1
77792914, 0, 1
77792968, 1, 1
77793030, 0, 1
77793085, 1, 1
77793147, 0, 1
77793201, 1, 1
77793263, 0, 1
77793317, 1, 1
77793379, 0, 1
77793380, 0, 0
77793510, 1, 0
77793573, 0, 0
77793627, 1, 0
77793690, 0, 0
77793745, 1, 0
77793808, 0, 0
77793863, 1, 0
77793926, 0, 0
77793981, 1, 0
77794044, 0, 0
77794098, 1, 0
77794161, 0, 0
77794216, 1, 0
77794279, 0, 0
77794333, 1, 0
77794396, 0, 0
77794397, 0, 1
77794526, 1, 1
77794588, 0, 1
77794643, 1, 1
77794705, 0, 1
77794759, 1, 1
77794821, 0, 1
77794875, 1, 1
77794937, 0, 1
77794992, 1, 1
77795054, 0, 1
77795108, 1, 1
77795170, 0, 1
77795225, 1, 1
77795286, 0, 1
77795341, 1, 1
77795403, 0, 1
77795533, 1, 1
77795595, 0, 1
77795649, 1, 1
77795711, 0, 1
77795766, 1, 1
77795828, 0, 1
77795882, 1, 1
77795944, 0, 1
77795999, 1, 1
77796061, 0, 1
77796115, 1, 1
77796177, 0, 1
77796231, 1, 1
77796293, 0, 1
77796348, 1, 1
77796409, 0, 1
77796539, 1, 1
77796601, 0, 1
77796656, 1, 1
77796717, 0, 1
77796772, 1, 1
77796834, 0, 1
77796888, 1, 1
77796950, 0, 1
77797005, 1, 1
77797067, 0, 1
77797121, 1, 1
77797183, 0, 1
77797237, 1, 1
77797299, 0, 1
77797354, 1, 1
77797416, 0, 1
77797546, 1, 1
77797608, 0, 1
77797662, 1, 1
77797724, 0, 1
77797779, 1, 1
77797840, 0, 1
77797895, 1, 1
77797957, 0, 1
77798011, 1, 1
77798073, 0, 1
77798127, 1, 1
77798189, 0, 1
77798244, 1, 1
77798305, 0, 1
77798360, 1, 1
77798422, 0, 1
77798552, 1, 1
77798614, 0, 1
77798668, 1, 1
77798730, 0, 1
77798784, 1, 1
77798846, 0, 1
77798901, 1, 1
77798963, 0, 1
77799017, 1, 1
77799079, 0, 1
77799134, 1, 1
77799195, 0, 1
77799250, 1, 1
77799312, 0, 1
77799366, 1, 1
77799428, 0, 1
77799558, 1, 1
77799620, 0, 1
77799675, 1, 1
77799737, 0, 1
77799791, 1, 1
77799853, 0, 1
77799907, 1, 1
77799969, 0, 1
77800023, 1, 1
77800085, 0, 1
77800140, 1, 1
77800202, 0, 1
77800256, 1, 1
77800318, 0, 1
77800373, 1, 1
77800435, 0, 1
77800565, 1, 1
77800627, 0, 1
77800681, 1, 1
77800743, 0, 1
77800798, 1, 1
77800859, 0, 1
77800914, 1, 1
77800976, 0, 1
77801030, 1, 1
77801092, 0, 1
77801147, 1, 1
77801209, 0, 1
77801263, 1, 1
77801325, 0, 1
77801379, 1, 1
77801441, 0, 1
77801571, 1, 1
77801633, 0, 1
77801688, 1, 1
77801750, 0, 1
77801804, 1, 1
77801866, 0, 1
77801921, 1, 1
77801982, 0, 1
77802037, 1, 1
77802099, 0, 1
77802154, 1, 1
77802216, 0, 1
77802270, 1, 1
77802332, 0, 1
77802386, 1, 1
77802448, 0, 1
77802578, 1, 1
77802640, 0, 1
77802694, 1, 1
77802756, 0, 1
77802811, 1, 1
77802872, 0, 1
77802927, 1, 1
77802989, 0, 1
77803044, 1, 1
77803105, 0, 1
77803160, 1, 1
77803222, 0, 1
77803276, 1, 1
77803338, 0, 1
77803392, 1, 1
77803454, 0, 1
77803585, 1, 1
77803647, 0, 1
77803701, 1, 1
77803763, 0, 1
77803817, 1, 1
77803879, 0, 1
77803934, 1, 1
77803996, 0, 1
77804050, 1, 1
77804112, 0, 1
77804167, 1, 1
77804228, 0, 1
77804283, 1, 1
77804345, 0, 1
77804399, 1, 1
77804461, 0, 1
77804592, 1, 1
77804653, 0, 1
77804708, 1, 1
77804770, 0, 1
77804824, 1, 1
77804886, 0, 1
77804941, 1, 1
77805003, 0, 1
77805057, 1, 1
77805119, 0, 1
77805173, 1, 1
77805236, 0, 1
77805290, 1, 1
77805352, 0, 1
77805406, 1, 1
77805468, 0, 1
77805598, 1, 1
77805660, 0, 1
77805715, 1, 1
77805777, 0, 1
77805831, 1, 1
77805893, 0, 1
77805948, 1, 1
77806010, 0, 1
77806064, 1, 1
77806126, 0, 1
77806180, 1, 1
77806242, 0, 1
77806297, 1, 1
77806359, 0, 1
77806413, 1, 1
77806475, 0, 1
77806605, 1, 1
77806667, 0, 1
77806722, 1, 1
77806784, 0, 1
77806839, 1, 1
77806900, 0, 1
77806955, 1, 1
77807017, 0, 1
77807071, 1, 1
77807133, 0, 1
77807187, 1, 1
77807249, 0, 1
77807303, 1, 1
77807365, 0, 1
77807420, 1, 1
77807482, 0, 1
77807612, 1, 1
77807673, 0, 1
77807728, 1, 1
77807790, 0, 1
77807844, 1, 1
77807906, 0, 1
77807961, 1, 1
77808023, 0, 1
77808077, 1, 1
77808139, 0, 1
77808193, 1, 1
77808255, 0, 1
77808310, 1, 1
77808372, 0, 1
77808427, 1, 1
77808488, 0, 1
77808618, 1, 1
77808680, 0, 1
77808735, 1, 1
77808797, 0, 1
77808851, 1, 1
77808913, 0, 1
77808968, 1, 1
77809030, 0, 1
77809084, 1, 1
77809146, 0, 1
77809200, 1, 1
77809262, 0, 1
77809317, 1, 1
77809379, 0, 1
77809433, 1, 1
77809495, 0, 1
77809625, 1, 1
77809687, 0, 1
77809741, 1, 1
77809803, 0, 1
77809857, 1, 1
77809919, 0, 1
77809973, 1, 1
77810035, 0, 1
77810090, 1, 1
77810152, 0, 1
77810206, 1, 1
77810268, 0, 1
77810323, 1, 1
77810385, 0, 1
77810439, 1, 1
77810501, 0, 1
77810631, 1, 1
77810693, 0, 1
77810747, 1, 1
77810809, 0, 1
77810864, 1, 1
77810926, 0, 1
77810980, 1, 1
77811042, 0, 1
77811097, 1, 1
77811158, 0, 1
77811213, 1, 1
77811275, 0, 1
77811329, 1, 1
77811391, 0, 1
77811445, 1, 1
77811507, 0, 1
77811638, 1, 1
77811700, 0, 1
77811754, 1, 1
77811816, 0, 1
77811870, 1, 1
77811932, 0, 1
77811987, 1, 1
77812048, 0, 1
77812103, 1, 1
77812165, 0, 1
77812219, 1, 1
77812281, 0, 1
77812335, 1, 1
77812397, 0, 1
77812452, 1, 1
77812513, 0, 1
77812644, 1, 1
77812706, 0, 1
77812760, 1, 1
77812822, 0, 1
77812876, 1, 1
77812938, 0, 1
77812993, 1, 1
77813055, 0, 1
77813109, 1, 1
77813171, 0, 1
77813226, 1, 1
77813288, 0, 1
77813342, 1, 1
77813404, 0, 1
77813458, 1, 1
77813520, 0, 1
77813650, 1, 1
77813712, 0, 1
77813766, 1, 1
77813828, 0, 1
77813883, 1, 1
77813945, 0, 1
77813999, 1, 1
77814061, 0, 1
77814116, 1, 1
77814177, 0, 1
77814232, 1, 1
77814294, 0, 1
77814348, 1, 1
77814410, 0, 1
77814465, 1, 1
77814527, 0, 1
77814657, 1, 1
77814719, 0, 1
77814774, 1, 1
77814836, 0, 1
77814890, 1, 1
77814952, 0, 1
77815007, 1, 1
77815068, 0, 1
77815123, 1, 1
77815185, 0, 1
77815239, 1, 1
77815301, 0, 1
77815356, 1, 1
77815418, 0, 1
77815472, 1, 1
77815534, 0, 1
77815664, 1, 1
77815726, 0, 1
77815781, 1, 1
77815843, 0, 1
77815897, 1, 1
77815959, 0, 1
77816013, 1, 1
77816075, 0, 1
77816130, 1, 1
77816192, 0, 1
77816246, 1, 1
77816308, 0, 1
77816363, 1, 1
77816424, 0, 1
77816479, 1, 1
77816541, 0, 1
77816671, 1, 1
77816733, 0, 1
77816788, 1, 1
77816849, 0, 1
77816904, 1, 1
77816966, 0, 1
77817020, 1, 1
77817082, 0, 1
77817137, 1, 1
77817199, 0, 1
77817253, 1, 1
77817315, 0, 1
77817369, 1, 1
77817431, 0, 1
77817486, 1, 1
77817547, 0, 1
77817678, 1, 1
77817740, 0, 1
77817794, 1, 1
77817856, 0, 1
77817910, 1, 1
77817972, 0, 1
77818026, 1, 1
77818088, 0, 1
77818143, 1, 1
77818205, 0, 1
77818259, 1, 1
77818321, 0, 1
77818376, 1, 1
77818438, 0, 1
77818492, 1, 1
77818554, 0, 1
77818684, 1, 1
77818746, 0, 1
77818801, 1, 1
77818863, 0, 1
77818917, 1, 1
77818979, 0, 1
77819034, 1, 1
77819096, 0, 1
77819150, 1, 1
77819212, 0, 1
77819266, 1, 1
77819329, 0, 1
77819383, 1, 1
77819445, 0, 1
77819499, 1, 1
77819561, 0, 1
77819691, 1, 1
77819753, 0, 1
77819808, 1, 1
77819870, 0, 1
77819924, 1, 1
77819986, 0, 1
77820040, 1, 1
77820102, 0, 1
77820157, 1, 1
77820219, 0, 1
77820273, 1, 1
77820335, 0, 1
77820390, 1, 1
77820452, 0, 1
77820506, 1, 1
77820568, 0, 1
77820698, 1, 1
77820760, 0, 1
77820815, 1, 1
77820876, 0, 1
77820931, 1, 1
77820993, 0, 1
77821047, 1, 1
77821109, 0, 1
77821163, 1, 1
77821225, 0, 1
77821280, 1, 1
77821342, 0, 1
77821396, 1, 1
77821458, 0, 1
77821513, 1, 1
77821574, 0, 1
77821704, 1, 1
77821766, 0, 1
77821821, 1, 1
77821883, 0, 1
77821937, 1, 1
77821999, 0, 1
77822053, 1, 1
77822115, 0, 1
77822169, 1, 1
77822231, 0, 1
77822286, 1, 1
77822347, 0, 1
77822402, 1, 1
77822464, 0, 1
77822518, 1, 1
77822580, 0, 1
77822710, 1, 1
77822772, 0, 1
77822826, 1, 1
77822888, 0, 1
77822942, 1, 1
77823004, 0, 1
77823059, 1, 1
77823121, 0, 1
77823176, 1, 1
77823237, 0, 1
77823292, 1, 1
77823354, 0, 1
77823408, 1, 1
77823470, 0, 1
77823524, 1, 1
77823586, 0, 1
77823717, 1, 1
77823779, 0, 1
77823833, 1, 1
77823895, 0, 1
77823949, 1, 1
77824011, 0, 1
77824066, 1, 1
77824128, 0, 1
77824182, 1, 1
77824244, 0, 1
77824299, 1, 1
77824360, 0, 1
77824415, 1, 1
77824477, 0, 1
77824531, 1, 1
77824593, 0, 1
77824723, 1, 1
77824785, 0, 1
77824840, 1, 1
77824902, 0, 1
77824956, 1, 1
77825018, 0, 1
77825072, 1, 1
77825134, 0, 1
77825189, 1, 1
77825250, 0, 1
77825305, 1, 1
77825367, 0, 1
77825421, 1, 1
77825483, 0, 1
77825537, 1, 1
77825599, 0, 1
77825729, 1, 1
77825791, 0, 1
77825845, 1, 1
77825907, 0, 1
77825962, 1, 1
77826023, 0, 1
77826078, 1, 1
77826140, 0, 1
77826194, 1, 1
77826256, 0, 1
77826311, 1, 1
77826373, 0, 1
77826427, 1, 1
77826489, 0, 1
77826543, 1, 1
77826605, 0, 1
77826734, 1, 1
77826796, 0, 1
77826850, 1, 1
77826912, 0, 1
77826966, 1, 1
77827028, 0, 1
77827083, 1, 1
77827145, 0, 1
77827199, 1, 1
77827261, 0, 1
77827315, 1, 1
77827377, 0, 1
77827431, 1, 1
77827493, 0, 1
77827548, 1, 1
77827610, 0, 1
77827740, 1, 1
77827802, 0, 1
77827856, 1, 1
77827918, 0, 1
77827973, 1, 1
77828035, 0, 1
77828089, 1, 1
77828151, 0, 1
77828205, 1, 1
77828268, 0, 1
77828322, 1, 1
77828384, 0, 1
77828438, 1, 1
77828500, 0, 1
77828554, 1, 1
77828616, 0, 1
77828747, 1, 1
77828809, 0, 1
77828863, 1, 1
77828925, 0, 1
77828979, 1, 1
77829041, 0, 1
77829096, 1, 1
77829158, 0, 1
77829212, 1, 1
77829274, 0, 1
77829329, 1, 1
77829391, 0, 1
77829445, 1, 1
77829507, 0, 1
77829561, 1, 1
77829623, 0, 1
77829753, 1, 1
77829815, 0, 1
77829869, 1, 1
77829931, 0, 1
77829985, 1, 1
77830047, 0, 1
77830102, 1, 1
77830164, 0, 1
77830219, 1, 1
77830280, 0, 1
77830335, 1, 1
77830397, 0, 1
77830451, 1, 1
77830513, 0, 1
77830567, 1, 1
77830629, 0, 1
77830759, 1, 1
77830821, 0, 1
77830875, 1, 1
77830937, 0, 1
77830992, 1, 1
77831053, 0, 1
77831108, 1, 1
77831170, 0, 1
77831224, 1, 1
77831286, 0, 1
77831341, 1, 1
77831403, 0, 1
77831457, 1, 1
77831519, 0, 1
77831573, 1, 1
77831635, 0, 1
77831766, 1, 1
77831828, 0, 1
77831882, 1, 1
77831944, 0, 1
77831998, 1, 1
77832060, 0, 1
77832115, 1, 1
77832176, 0, 1
77832231, 1, 1
77832293, 0, 1
77832347, 1, 1
77832409, 0, 1
77832464, 1, 1
77832526, 0, 1
77832580, 1, 1
77832642, 0, 1
77832772, 1, 1
77832834, 0, 1
77832889, 1, 1
77832951, 0, 1
77833005, 1, 1
77833067, 0, 1
77833121, 1, 1
77833183, 0, 1
77833238, 1, 1
77833299, 0, 1
77833354, 1, 1
77833416, 0, 1
77833471, 1, 1
77833533, 0, 1
77833587, 1, 1
77833649, 0, 1
77833779, 1, 1
77833841, 0, 1
77833895, 1, 1
77833957, 0, 1
77834011, 1, 1
77834073, 0, 1
77834128, 1, 1
77834190, 0, 1
77834245, 1, 1
77834306, 0, 1
77834361, 1, 1
77834422, 0, 1
77834477, 1, 1
77834538, 0, 1
77834593, 1, 1
77834654, 0, 1
77834784, 1, 1
77834846, 0, 1
77834900, 1, 1
77834962, 0, 1
77835016, 1, 1
77835078, 0, 1
77835132, 1, 1
77835194, 0, 1
77835249, 1, 1
77835311, 0, 1
77835365, 1, 1
77835427, 0, 1
77835482, 1, 1
77835544, 0, 1
77835598, 1, 1
77835660, 0, 1
77835790, 1, 1
77835852, 0, 1
77835906, 1, 1
77835968, 0, 1
77836023, 1, 1
77836085, 0, 1
77836139, 1, 1
77836201, 0, 1
77836255, 1, 1
77836317, 0, 1
77836372, 1, 1
77836434, 0, 1
77836488, 1, 1
77836551, 0, 1
77836605, 1, 1
77836667, 0, 1
77836796, 1, 1
77836858, 0, 1
77836912, 1, 1
77836975, 0, 1
77837029, 1, 1
77837091, 0, 1
77837145, 1, 1
77837207, 0, 1
77837262, 1, 1
77837324, 0, 1
77837378, 1, 1
77837440, 0, 1
77837494, 1, 1
77837556, 0, 1
77837611, 1, 1
77837673, 0, 1
77837803, 1, 1
77837865, 0, 1
